"seller_id","seller_city","seller_state","seller_revenue"
"e7d5b006eb624f13074497221eb37807","santo andre","SP","3478.93"
"8ff38bc3969e67c36c48343a07090f66","sao paulo","SP","3472.00"
"ed46f1eb4a638113deb2a1137b5f22e9","indaial","SC","3470.00"
"822b63912576852aea9a8436d72317b7","mogi guacu","SP","3465.93"
"bce6a5ecf98e99fd2a8868b15c51f04b","guarulhos","SP","3464.90"
"f0837c8d71434931d9e38e7b79234797","arvorezinha","RS","3446.90"
"df560393f3a51e74553ab94004ba5c87","loanda","PR","3429.78"
"276677b5d08786d5dce7c2149dcce48b","belo horizonte","MG","3424.20"
"b17b679f4f5ce2e03ce6968c62648246","ribeirao preto","SP","3424.18"
"4677a5437afda5fa7140b927b07be1cc","japira","PR","3415.70"
"f4db9b37944bcb8873e6b456ee190bbf","itaquaquecetuba","SP","3409.78"
"827f8f69dfa529c561901c4f2e0f332f","curitiba","PR","3408.39"
"cfd7ddab722b902f7ac5b5f3ba6d723d","contagem","MG","3385.03"
"960945e1a9535cbc0cd6ddd35fbe7ae8","sao paulo","SP","3381.73"
"1b8356dabde1d35e17cef975c3f82730","sao paulo","SP","3366.40"
"070d165398b553f3b4b851c216b8a358","sao paulo","SP","3333.17"
"6481e96574816ead57975da2c0f6d80d","sorocaba","SP","3324.90"
"6b90f847357d8981edd79a1eb1bf0acb","guarulhos","SP","3322.08"
"db4350fd57ae30082dec7acbaacc17f9","sao paulo","SP","3304.32"
"994f04b3718c2bab35c2adfa8afecd2a","jaguariuna","SP","3289.80"
"a2b5b6105ea5942300631d2e76f4ffe0","osasco","SP","3286.69"
"54c04bdb5ec46762f8f08c7e8f86ed4a","florianopolis","SC","3281.66"
"5b51032eddd242adc84c38acab88f23d","borda da mata","MG","3280.00"
"52562a9f449c3dc3d53f5f5b9ed74903","parnamirim","RN","3266.60"
"aeb36d67f1414f234d42a29e27cf1f17","santo andre","SP","3263.80"
"594f9aaa48e5bf431f011ddc5669b0d5","contagem","MG","3248.80"
"a938325a4b357fd23a6a4d5bb126408e","nilopolis","RJ","3231.00"
"643214e62b870443ccbe55ab29a4dccf","sao paulo","SP","3229.23"
"c64a2aec32cc408a8a4c6d7c46017f91","imbe","RS","3221.50"
"afa6714acee029b2dfdf357e5579cc03","descalvado","SP","3220.76"
"4c18691b6037662be2df78a765d98ab5","sao paulo","SP","3195.52"
"d57e18d5f73c7ccb7f7339b61166898d","sao paulo","SP","3187.70"
"e48b04bf1aa1ef711caebeb7aede6180","curitiba","PR","3187.10"
"e89c4adbe7b1d0819dbb636e16461cf1","indaiatuba","SP","3181.30"
"870d0118f7a9d85960f29ad89d5d989a","pocos de caldas","MG","3157.20"
"c8b3445d737de6befde0c88ede534a5e","sao paulo","SP","3149.04"
"5bc24d989e71e93c33e50a7782431b0e","campo do meio","MG","3148.00"
"f326006815956455b2859abd58fe7e39","fernandopolis","SP","3147.16"
"3cfa1358a6caa965278721344c8d76f2","sao bernardo do campo","SP","3140.28"
"c394e193cda3b4225ff2094d32184849","sao paulo","SP","3134.89"
"238fac594e170b59c6d228f5a4f4f1d9","dois corregos","SP","3126.00"
"21e83881401b92b49fb09a16d3852291","uberlandia","MG","3109.06"
"5b35136197710e16ac5e7b7c2bd4ea85","rio de janeiro","RJ","3104.20"
"5c6d4016c2a288f074fa0848a2b653d2","sao paulo","SP","3100.00"
"08cdbae123ff67ca4e36d9d641ce0119","uba","MG","3098.99"
"95f83f51203c626648c875dd41874c7f","borda da mata","MG","3077.66"
"f61c63d13f7cd800549d5acdd390ae72","pilar do sul","SP","3072.30"
"aae3bfea055532c57fb453ed3ec80b30","santo andre","SP","3057.92"
"612a743d294c27884fb7b80d2b19ba35","curitiba","PR","3057.70"
"d9e8c084b68fe958861d8f2c21202e6b","sao paulo","SP","3050.00"
"b8555308bfdb4ca1ed54325a58da9a97","sao bernardo do campo","SP","3047.20"
"0ebd97a106433a45a4aebe57c1799778","contagem","MG","3046.80"
"4da0e408c99d2fdc2126dc9fce518060","cornelio procopio","PR","3026.00"
"4c8545742faaf58fafd5fd14d25d75cf","fernandopolis","SP","3020.00"
"55f7a3319d80f7fdf078b8f03e6725fe","osasco","SP","3013.78"
"2d50d6282f8aa2257819a77bfaa0efe0","ibitinga","SP","3008.48"
"3bdff180c7e1f6551a643b99c265a120","sao paulo","SP","3008.20"
"5bc55dbe2f12b6af6d83ed46023e0dc8","coronel fabriciano","MG","2992.10"
"0c7533c71df861ec58ad7ff999ed0e8d","valinhos","SP","2989.30"
"fce62094ffe6a4009188ec44e681dfdd","sao paulo","SP","2969.70"
"9646c3513289980f17226a2fc4720dbd","sao jose dos campos","SP","2964.40"
"d17f467e4bf608a510c20d82f4ba3b6b","caxias do sul","RS","2963.78"
"b1ac6ea7895bc3dd6f0f6f4abbdd2821","canoas","RS","2962.00"
"8cbac7e12637ed9cffa18c7875207478","jaragua do sul","SC","2955.98"
"f4aba7c0bca51484c30ab7bdc34bcdd1","sao paulo","SP","2951.90"
"e908c0f3646e8b60375734a350d95d71","sao paulo","SP","2951.00"
"dd58ee93286b0821565574c570e9e1dc","curitiba","PR","2948.00"
"60562ab00b8054280520d390c8c0045c","sao paulo","SP","2943.00"
"f44b6f775a2b390380e0e30b5c9d3eee","sao paulo","SP","2930.00"
"606ce7768feac12c5e8bd58db8b08f0f","campinas","SP","2916.60"
"2156f2671501a81034d7d07f217609d0","sp","SP","2909.50"
"20d83f3ef0e6925fd74bfd59170babf7","sao paulo","SP","2903.60"
"d3dcf0604eabf0224fbd5948b5e02f69","sao paulo","SP","2902.30"
"1771297ac436903d1dd6b0e9279aa505","guarulhos","SP","2881.27"
"1987cd4be10fe09ee50454f9c354d1c6","ouro fino","MG","2877.70"
"bd697db56ff8e7c9cd1abeb7f72029b2","sao paulo","SP","2869.79"
"49e7217cfe4e427191c378ec626d8737","formiga","MG","2868.80"
"430315b7bb4b6e4b3c978f9dfa9b0558","sao paulo","SP","2864.40"
"a6fe7de3d16f6149ffe280349a8535a0","franca","SP","2844.90"
"fec6275253471ace26d209bbaa64cd0f","nova friburgo","RJ","2840.00"
"b494891378bd8f4560abe576c52deacd","sao paulo","SP","2839.00"
"d32e3909cfb714fb2a6cb092c85b9c5f","jundiai","SP","2827.90"
"730937bf88cb151eb2eb849f642fc213","rio claro","SP","2821.20"
"5f1dc28029d2c244352a68107ec2b542","sao paulo","SP","2807.30"
"820cc752a266cdc6c1a1e61dd4583330","maringa","PR","2802.80"
"df56d7b40d437f88407c5f78b63bc328","cascavel","PR","2791.28"
"cb3dd9ce66268c7a3ca7241ac70ab58c","sao paulo","SP","2788.32"
"ae7ab174effdead6c241e547e4ca13f0","arapongas","PR","2778.60"
"c4f7fee5b0db50e87766f5a4d1b1b758","sorocaba","SP","2762.03"
"f125f3a310c2e5f822d116147de1e474","sao paulo","SP","2761.40"
"bb7a14e229b1c95156719c3d9552eeee","rio de janeiro","RJ","2760.20"
"8f54d64f28a993550aa7943f12572959","ipatinga","MG","2755.50"
"a1474fd46fd3430168f7ec202da39408","pinhais","SP","2752.50"
"1838dd9b8977065acf51d95e0053ea7a","belo horizonte","MG","2750.50"
"1444c08e64d55fb3c25f0f09c07ffcf2","lauro de freitas","BA","2749.00"
"f7ccf836d21b2fb1de37564105216cc1","ibitinga","SP","2748.40"
"3fd1e727ba94cfe122d165e176ce7967","araraquara","SP","2747.40"
"f805b96fa705ba7995a221f1749dc141","maringa","PR","2744.44"
"977f9f63dd360c2a32ece2f93ad6d306","tabatinga","SP","2730.07"
"3b872fd4747f01cc56206f2934198618","ibitinga","SP","2726.74"
"5cbbd5a299cab112b7bf23862255e43e","pinhais","PR","2726.06"
"458d868c9642f55f18f04e951a3fdde6","porto alegre","RS","2718.00"
"33576ec5412fb5905d876f12f33bfde6","curitiba","PR","2718.00"
"78744a20ee2f80ba64f6804c25def2b8","recife","PE","2715.00"
"fe26f3ecb51a15e6d8335cd92da42562","sao paulo","SP","2708.96"
"d93844a9c55ba7ce353388bcf849ea56","curitiba","PR","2708.50"
"51702dc2a3e106c76dbff722b5bf0726","conchal","SP","2705.10"
"31561f325664a8a7aba4c8d0c3a9b3db","sao paulo","SP","2702.19"
"2a1348e9addc1af5aaa619b1a3679d6b","belo horizonte","MG","2697.40"
"974cf2cb8f4b7add98709c30df02fe10","araraquara","SP","2694.70"
"0015a82c2db000af6aaaf3ae2ecb0532","santo andre","SP","2685.00"
"432c37c9dfba871172ec162e20118b8c","brasilia","DF","2679.87"
"a17f621c590ea0fab3d5d883e1630ec6","sorocaba","SP","2677.92"
"c9aafcd0621b2207c10e32c649cada4d","sao paulo","SP","2671.26"
"d93919c944be9cff128f6c9cb899eacb","mombuca","SP","2666.70"
"9c068d10aca38e85c50202e17b4a7e88","coxim","MS","2658.90"
"d25aa0aaacb370e912f8cf6efeba38b3","massaranduba","SC","2658.45"
"6f229cc508fc6915ed5c499efd93baa4","rio de janeiro","RJ","2654.80"
"bc302730ea8cf49b5c74f579febb5bbf","campinas","SP","2640.90"
"f1b93673502375d491780bb49d615dbc","sao jose dos campos","SP","2638.93"
"1b7e5006cb25dd23ce8686691013b121","sao paulo","SP","2636.74"
"ccf8813e5a7d6c84d865cd38bfc2b130","taubate","SP","2635.50"
"8d79c8a04e42d722a75097ce5cbcf2ef","caucaia","CE","2627.82"
"9906e7aa42a3c067b7c9a564d01c4320","maringa","PR","2619.00"
"8ab42aa58097fd4668d60cc648225d5f","goiania","GO","2616.75"
"4305fe92735c8a43d154ff6dd2b8d927","coronel fabriciano","MG","2606.10"
"e99e927c81e3f51739c94fcdfca9f10f","uberlandia","MG","2597.85"
"a369d693961cb93b61ca2cc518872a85","sao jose do rio preto","SP","2597.00"
"fdaaf5bfda82b7b80535610c831b8d09","sao jose do rio preto","SP","2588.90"
"f593898ec748b7a8cb81fc04edafd98a","pedreira","SP","2588.04"
"244c2f1bff6afe1f2eaf9bfe9b2aed38","mogi das cruzes","SP","2580.00"
"2c4c47cb51acd5ea5db5e0ae0e26542a","buritama","SP","2575.90"
"0885aaf116795758dfeb5f1032487bcd","ferraz de vasconcelos","SP","2573.10"
"41ab63a91b8b264e8c8780368bf1dd5b","belo horizonte","MG","2571.95"
"1ce3ae5a399804d1a87e706f8a813c3e","jaguaruna","SC","2563.00"
"cd06602b43d8800bd0afad514919d35c","sao paulo","SP","2555.31"
"157c3e4b42f81ac4a44e8b1ca2fe9876","sao paulo","SP","2548.50"
"b76dba6c951ab00dc4edf0a1aa88037e","sao paulo","SP","2545.31"
"bb5bd94c8f59cc050072d2930c869cac","sao paulo","SP","2543.87"
"3d39fbf22a665714baf62fae36029e23","campinas","SP","2504.20"
"ffa6adafb71b807dc13159e26431354c","londrina","PR","2500.90"
"b335c59ab742f751a85db9c411a86739","araguari","MG","2494.11"
"de0c78824586e9a5f5f04fd84e25df39","vargem grande paulista","SP","2489.30"
"cea729054f157f5870bdd321a958d994","sao paulo","SP","2482.10"
"6989574bd97d9773f10d232b6c07da59","curitiba","PR","2478.40"
"fe49ee029e61e789a1f3a5525f57ba8d","osasco","SP","2473.69"
"2e3be8a987a30d7544dbbda6861cc14e","belo horizonte","MG","2472.86"
"5eeb9c756d9780b96283e5a2ac6da334","ribeirao preto","SP","2471.00"
"c2d70ce2c5d0a2eb75e78668236e6dc8","sao paulo","SP","2470.90"
"1c40343cc5d18c2d8248ac2f3366de34","limeira","SP","2461.41"
"cce6ab8d1682639fe45ab70234f1665f","curitiba","SP","2442.70"
"a08692680c77d30a0b4280da5df01c5a","sao paulo","SP","2433.00"
"318f287a62ab7ac10b703ac37435a231","sao paulo","SP","2432.48"
"4b0fdb526525f9890eb145bf1534640e","ibitinga","SP","2419.00"
"888faa8bfb0b159c37de6d898b961c31","braco do norte","SC","2418.30"
"04aba03279157f6d4e0fe8ccaf21963c","santo antonio de padua","RJ","2416.00"
"d06d019f72a04e5497a0b64190af170c","cotia","SP","2415.93"
"1354d51653f645349064725ed204e85e","sao paulo","SP","2410.00"
"76833248bbc0e65a0293ec62023e4396","birigui","SP","2399.98"
"82bd0703a4aefd6b599e5bfdaed378fb","marilia","SP","2394.28"
"efcd8d2104f1a05d028af7bad20d974b","aracatuba","SP","2384.79"
"1996942dc085d7773ba77a529b163cd0","pradopolis","SP","2383.52"
"47efca563408aae19bb7206c2d969ea9","teresina","PI","2383.00"
"6bbcb8924baf70b7fe2fe2097e8cd407","blumenau","SC","2382.50"
"acadd4d36859671cb635527c6c977533","santa rosa de viterbo","SP","2381.00"
"cfe94489ddd337d1e29e12f2a7205d10","sao paulo","SP","2376.00"
"323ce52b5b81df2cd804b017b7f09aa7","sao paulo","SP","2374.30"
"120476eb7a04c149d14772edaf5d9bf2","angra dos reis","RJ","2368.80"
"d3f39f05462b79a4562d35893a28f159","mococa","SP","2363.40"
"5160d23075764e18e07c1f4a87fad743","sao bernardo do campo","SP","2359.00"
"4978a02ea9c8be7a9b5480680f40334e","sao paulo","SP","2356.61"
"8603f0038fe0e52fedd3382d266723de","garopaba","SC","2355.00"
"ede0c03645598cdfc63ca8237acbe73d","ribeirao preto","SP","2352.15"
"c004e5ea15737026cecaee0447e00b75","sao paulo","SP","2350.00"
"3504c0cb71d7fa48d967e0e4c94d59d9","maua","SP","2349.94"
"4391ea5c5990502176a1dcda44a2373d","porto alegre","RS","2349.00"
"34f563c82a85b99ae9e6d60db5fc2e28","campo bom","RS","2332.30"
"62c50c1af4dfdc4149d25c5222043d39","sao paulo","SP","2325.83"
"0bb738e4d789e63e2267697c42d35a2d","sao roque","SP","2308.40"
"fd386aa7bed2af3c7035c65506c9b4a3","sao paulo","SP","2304.15"
"5a93f3ab0ef4c84ed5e1b5dbf23978bc","monteiro lobato","SP","2299.28"
"f1c1ac3f3efc07e659c035008e615e66","sao paulo","SP","2294.96"
"1d4587203296c8f4ad134dc286fa6db0","sao paulo","SP","2287.50"
"6338ea67c41078a46ad99cc009654956","farroupilha","RS","2286.09"
"7238a95bb63ef7e498389fb863b834a1","limeira","SP","2265.70"
"8fe8786ee000001ab51d030dfd4a7bf1","paulo lopes","SC","2255.00"
"655220df33262c7e0c4949a147366f94","diadema","SP","2245.00"
"dd533b429f380718b70ad9922c294bae","barretos","SP","2244.88"
"7b8e8ec35bad4b0ef7e3963650b0a87b","tubarao","SC","2244.28"
"5abb8ea023c77787f2c15da891c8d384","joinville","SC","2241.00"
"54583ab379489add547fe47b628db589","sao bernardo do campo","SP","2240.00"
"e5f9e61ceb5f523cc966e0f34095032f","brusque","SC","2238.00"
"cac876b37d3abcd6bd76caca30277996","cascavel","PR","2229.77"
"b83cedfb587e7911540e3f576d6917ce","sao paulo","SP","2224.95"
"9a84ba99f5367fdbd4598363496f1ea2","luziania","GO","2223.38"
"fb89df7f89fd1b8f03fa2acca1ba7364","foz do iguacu","PR","2220.00"
"747e73c01a4593d4cf60dcf970fd2689","vitoria de santo antao","PE","2217.99"
"77a515caa36327151d1cc6c32a9f00e1","diadema","SP","2217.39"
"e5475dcab1e07b63d7f6e902d8f5eda8","diadema","SP","2192.00"
"91f0eec23d4a61d7d7caeefa3f0ad1ca","tubarao","SC","2190.80"
"14a08204d03bb6b6bde8029f801ae0eb","sao paulo","SP","2185.40"
"1b1ae47a313a825a7ccceb8e2e30fa9d","bocaiuva do sul","PR","2184.00"
"850913d59ce317156b00f3705f1c3edb","atibaia","SP","2183.00"
"8ca1551acf9832a4cf467bbbac15851f","campo largo","PR","2176.40"
"b74d1c09cb380e1d03a6f859c6f4224b","rio de janeiro","RJ","2174.61"
"4992e76a42cb3aad7a7047e0d3d7e729","sao paulo","SP","2171.20"
"53d00c40e32aeb924a84ce72b1af869d","ibitinga","SP","2165.85"
"2be17df1c49978426251562096c3cc09","tubarao","SC","2165.00"
"0ffa40d54288e4f3499b8780dd0f144f","presidente prudente","SP","2162.80"
"0725b8c0f3f906e58f70cbe76b7c748c","guarulhos","SP","2161.52"
"7fc87cc3e89b3d1d5cabdca32f8485aa","guarulhos","SP","2153.90"
"f214d28e8d8e3ef068748498ccc2f813","sao paulo","SP","2152.43"
"72bc2cce903c872fe376a8faaa81d237","sao paulo","SP","2149.20"
"e8f6dc8e6a1dcde89d20e3995c8d90b3","sao paulo","SP","2148.74"
"b56906f7fd1696e043f1bcce164c487b","echapora","SP","2148.49"
"373ee4a3a775a733770ca3f790b8b9ac","rio de janeiro","RJ","2141.49"
"723cd880edaacdb998898b67c8f9da30","ibitinga","SP","2136.53"
"8bdd8e3fd58bafa48af76b2c5fd71974","sao paulo","SP","2135.83"
"f5f2ab9bdb6b30c14c61be68c5ed37da","porto ferreira","SP","2134.68"
"87d30a6a0cbf89356e49324971ab1d24","sao paulo","SP","2134.13"
"9bcdfa7b615b3abb9461d9e3ad9886ae","blumenau","SC","2126.07"
"3a734b715d333a2588a3d54a0c9b8746","osasco","SP","2121.52"
"8f78f0903005064036736c7173a5c2ed","tiradentes","MG","2113.70"
"cf2384dd2f1dddea3f838efed0945e65","serra negra","SP","2101.50"
"ffdd9f82b9a447f6f8d4b91554cc7dd3","curitiba","PR","2101.20"
"e9511df20ccd82658a30c37b7fb343af","bauru","SP","2096.60"
"3bfba5a77604f6dfae7e6dd7aaf65821","londrina","PR","2095.50"
"7f7b8245c336066a1f9933c359f11d77","mogi mirim","SP","2094.36"
"df91910b6a03bb2e3358fa6a35e32f6f","sao paulo","SP","2093.20"
"8de8fe3af4449ed695d2434c933ed73e","sao paulo","SP","2090.00"
"165b1235e9e9942cb5fae67103576fb0","ribeirao preto","SP","2085.15"
"6aa3928696eab49a19a466e665a649fd","nova iguacu","RJ","2075.00"
"082e0bf4cb865a6533b1e8e498cc0255","botucatu","SP","2073.30"
"e38db885400cd35c71dfd162f2c1dbcf","brasilia","DF","2066.80"
"ed859002ad59dbf8cf3602696a6c3000","londrina","PR","2063.90"
"ea65d8b58316a6f2362f2a9e4b3e86ad","campinas","SP","2061.40"
"f615fe7efbef0f4f08fd3086bc7a3e60","atibaia","SP","2061.37"
"412a4720f3e9431b4afa1476a1acddbe","campinas","SP","2058.10"
"4e8dacf3d38f281ae26c3e0321d92d88","sao paulo","SP","2055.46"
"be9a160a9011f627c3e121d076c1ec7b","jaragua do sul","SC","2055.00"
"bc2ac6b95e1accce9858528ee566c17e","campinas","SP","2045.00"
"f7720c4fa8e3aba4546301ab80ea1f1b","curitiba","PR","2043.55"
"c6381d2d013342748761e906d45aff76","portao","RS","2042.98"
"78c99c6dff4eeae5be99bf635ed21e3f","marilia","SP","2030.88"
"71592660bbcb6a4664e97b6f8b68babc","sao jose do rio preto","SP","2027.18"
"0ed6ce5d87fd9c69eaacaeb778d67235","americana","SP","2026.52"
"fac1a9017ade7bdc94058fc1c969f355","sao paulo","SP","2010.84"
"1782ce2db72c3dda627d5e7c898104e1","taboao da serra","SP","2010.80"
"3a1a1fec38dd360f15fc912e821e169d","sao paulo","SP","2007.38"
"116ccb1a1604bc88e4d234a8c23f33de","sao bernardo do campo","SP","2004.89"
"d6ab728cf30867cf3f1a2e216ae2f9b7","sao paulo","SP","2002.00"
"3d2531eccfbde1d7c8db7a3a12fb267a","contagem","MG","1999.54"
"8ec76bb0965af3f007692b26fa9d6623","criciuma","SC","1999.00"
"6b536a23086fba0d58c08d68814397f6","niteroi","RJ","1996.80"
"17908cf9b444ee34047cadd5c0f4a516","anapolis","GO","1993.99"
"bf100ecb7997df312b285358fb32f92c","sao jose dos pinhais","PR","1991.90"
"9449f25aeaf531019b76999ea49a6949","rio de janeiro","RJ","1979.55"
"13074f016982ff2bd6c58ced8682f000","bento goncalves","RS","1977.00"
"c013e57c075a06e5b5c48ee03c525719","sao carlos","SP","1971.55"
"91f5779a8731baca4809fdeade81803f","barra mansa","RJ","1971.46"
"f41ce2e25237f9092cd8e6e7516c7a2f","guarulhos","SP","1961.90"
"bf84056e679dbe9c69929847a40e338f","sao paulo","SP","1918.08"
"93b9a99027bd8bd6af682aff18dd19bf","mairipora","SP","1916.00"
"cd843d4cf8ef32827de0396605163ba3","juiz de fora","MG","1915.00"
"9dda5bbacd45e18d6485fee649205d09","santa rita do sapucai","MG","1912.60"
"901b460cdce0c64e471230d7f2f9f3a3","porto alegre","RS","1904.00"
"6df688df543f90e9b38f4319e75a9d88","belo horizonte","MG","1891.76"
"112453736dbe3889cfb74e1aaa0ba0c1","sao paulo","SP","1890.00"
"5ab05b6d86d417796c69ffd6774ec832","assis","SP","1886.10"
"65b081a070633e057c462abdd6fb9dd8","morrinhos","GO","1885.09"
"5debea795b07621e1f90532e18f96145","apucarana","PR","1883.78"
"4c8b8048e33af2bf94f2eb547746a916","ibitinga","SP","1882.45"
"e24d3429d294b2eb200b064ebb035879","sao paulo","SP","1878.58"
"5b33b527da3c5b969cc99dc435cad09a","paranavai","PR","1872.79"
"abbf6046bbdf1028606a5bc7f00c99e7","xanxere","SC","1867.25"
"95ec4458365c4d11f452ccf538377619","limeira","SP","1866.76"
"4e5725ba188db8252977a4f0227bd462","ribeirao preto","SP","1865.09"
"daeb5653dd96c1b11860f72209795012","belo horizonte","MG","1864.10"
"3e8bd881d92466e63ba9e3e809cd3c50","rio de janeiro","RJ","1862.38"
"0417b067eeab773d2f7061a726dc477f","sao bento do sul","SC","1859.18"
"c8467937e403e76a8ee9f0ab13f6f5ef","pocos de caldas","MG","1853.79"
"8c3b533c63cca56240f94f1e3a6b18ef","belo horizonte","MG","1849.50"
"30c7f28fd3a5897b2c82d152bb760c17","niteroi","RJ","1849.38"
"a4bd6e9adf39b63f43dc545d3ca1f53d","rio de janeiro","RJ","1848.59"
"74bafed391319577bce6f4d2acc0589a","sao paulo","SP","1847.00"
"272f092de69afedd4d2969440b37f18f","sao paulo","SP","1846.33"
"3a4127e1ba7208ea37044c5092aae170","sao paulo","SP","1842.70"
"ffeee66ac5d5a62fe688b9d26f83f534","mirassol","SP","1839.86"
"7ade73f1b9b4e965f9009a4c3a7e2c15","bauru","SP","1835.30"
"6a38087bc8ad4f89ff453561005f6dea","anapolis","GO","1833.43"
"c679fb69a36e1d8349e8c50a217b4d58","caxias do sul","RS","1825.68"
"55bb6fe5bebe5012e2d7d9928e1128ff","bauru","SP","1816.55"
"a5a1bfcf728ab0e19182959cf0771ee4","socorro","SP","1812.96"
"729b2d09b2a0bdab221076327f13d050","mineiros do tiete","SP","1805.21"
"5b85809efd0d0e4dea1a9544e1280ed9","presidente prudente","SP","1804.60"
"411f3b52d857390502ee4e4d5ceabc2d","ribeirao pires","SP","1804.01"
"7fdb0720c8d7c9075538b365dc8c3a22","toledo","PR","1804.00"
"2ff6b7bff164ef05590a52734e1296da","londrina","PR","1803.59"
"15fa791d5e017f66402dc28c44480657","sao paulo","SP","1802.00"
"c3e1abd72a42fe690fcd89cf5720fe29","mogi guacu","SP","1798.61"
"1976a05ecf2996d6ffb7b5430e635fe7","assis","SP","1796.20"
"a36b125ac6d5fdbc7f50de85c9157bdc","ribeirao preto","SP","1793.65"
"406740ee611378a662d274c7d8c43c4a","vitoria","ES","1790.00"
"fa3a0b5aabb344b9a92e3524b0202123","sao jose dos pinhais","SP","1789.00"
"293dee954235e4e4e43f129313625ebe","brasilia","DF","1778.92"
"d97df38225e5abadaff1e72cb72b823c","sao caetano do sul","SP","1776.00"
"07bf9669d84d1f11be443a9dd938f698","sao paulo","SP","1776.00"
"3481aa57cd91f9f9d3fa1fa12d9a3bf7","capivari","SP","1773.03"
"ca4b77513ac2040591b0d8fae6958380","sando andre","SP","1772.45"
"d5b9a084373da994a6e37f732169a853","santo andre","SP","1769.00"
"1690cada046eb7e92c12f98b1f8a8167","sao paulo","SP","1760.00"
"f63d8f293af3a6454377546bd9dd19ff","votorantim","SP","1751.82"
"cb810bd318f51b3dc3c753944d61a1fa","niteroi","RJ","1750.00"
"dd4d95ba2d15c071e6c695e2ef6ce169","cachoeiro de itapemirim","ES","1748.00"
"4bf658053d453036c70976bccb2c31b2","sao jose do rio preto","SP","1742.99"
"c8417879a15366a17c30af34c798c332","sao paulo","SP","1734.70"
"198c7ea11960a9844b544d9bcdca860c","jacutinga","MG","1733.75"
"dc8798cbf453b7e0f98745e396cc5616","sao paulo","SP","1733.00"
"6ddc28b61be28373b4503a1f61cf98a9","sao paulo","SP","1732.90"
"c5f7feb04a6a1fb3596322bfc3cf1917","sao caetano do sul","SP","1720.60"
"d3674f271c91f824f82d24d92011f669","brasilia","DF","1718.30"
"a70e9066dbfd10b6b97a3f54a1356762","mandaguari","PR","1716.00"
"8378eb36b6b70c5734e83ad7b8cdc3b7","itajai","SC","1714.80"
"7139dc5186aa238b006e066d8fbab2e4","amparo","SP","1712.00"
"dfc475d54e1b6dbeeb7d7d9bdaa63827","curitiba","PR","1708.37"
"656591be56071d4c9ef4e5fee78a578a","santo andre","SP","1702.00"
"244b04680fdbded0acf5aebd9c92b44a","jundiai","SP","1701.80"
"6b1c4d4d9ccf0be3d8544eb0e71e5318","porto alegre","RS","1699.00"
"731ef20c231d9a7103a425e83fd91271","lages - sc","SC","1692.00"
"3ca08eeb8d5595949fed424bd3677742","curitiba","PR","1688.88"
"f9903dd0f812c7e771fcad47b6fff231","blumenau","SC","1684.85"
"3935fe5fe0f82787a9dcb8deb62be09d","sao paulo","SP","1681.69"
"bafc5aa11e413978be29040f51342e70","belo horizonte","MG","1679.55"
"e64d65bc8dbec2accda90c58de5d1246","rio claro","SP","1678.80"
"0b18d63d0cd1d723567903fd34a07df2","sp","SP","1678.14"
"0ac4201fda2c68ebc0e47cb9423cf3c9","sao paulo","SP","1676.88"
"1dc2de47ee26a0a5b12dc14fd6dc0dea","ibitinga","SP","1670.30"
"77fccaae319668a8ab6cd0fd16aec48c","campos dos goytacazes","RJ","1667.00"
"7586919161935337bf6b6d7ff5779648","rio de janeiro","RJ","1664.71"
"5f67c6082caacb26e431a7b17940cece","maringa","PR","1662.60"
"53b0300ca793f9834cd69c0678d35ee8","indaiatuba","SP","1662.15"
"a1040efe9ff4a6f93c28b0499eada8f5","jundiai","SP","1658.83"
"25cf099de44674fde97473224f9d59ab","cotia","SP","1654.36"
"df0f42bc4c2142eacf0eaf2cffd0cfbb","itajai","SC","1654.00"
"b2a6d334e2833acea353624840e25a0e","sao paulo","SP","1650.98"
"26e2c91ef821e1ff8985f408788fe35b","ibitinga","SP","1649.40"
"edc518ba25576a0188a0e8f2c3af186f","guarulhos","SP","1647.39"
"0887a9f087bcd5d9f6642b52f897fc6c","cananeia","SP","1642.00"
"e2c92f9c1c7746d899d18f2e158bbff7","sao jose do rio preto","SP","1641.90"
"5b581417df4480f632484ba681e53944","florianopolis","SC","1641.60"
"7a2d2949aea47fab95fd98d6c9f618b1","curitiba","PR","1638.99"
"2a6fbeaa7ab9e5d59a35841a8da71ce4","jaragua do sul","SC","1632.79"
"1dfe5347016252a7884b694d4f10f5c4","ibitinga","SP","1632.50"
"f1ed6bd0a9b11b581f16c851c6a5a527","porto alegre","RS","1622.77"
"15cd6eefe58588619aaed41dfa6621b1","ouro preto","MG","1622.74"
"b0f2a6122a90a93eb03e68653dd960e3","curitiba","PR","1620.30"
"013900e863eace745d3ec7614cab5b1a","curitiba","PR","1619.70"
"cb5df0dcb9e280b1780e9d589889f2c7","bady bassitt","SP","1614.88"
"8daab2245ebdc277c51098d01c5ad8ef","sao paulo","SP","1604.59"
"427165bf50f8ca07efc7bdc2bfcf1688","americana","SP","1603.50"
"7813ea3ebd9411dc600b4dd01f7a97b9","osasco","SP","1599.40"
"850857dfac77488c307e2b1cbd84ab5a","cascavel","PR","1599.00"
"8a1ff5c35f6595a73fef4c7b96e4908a","sao  jose dos pinhais","PR","1598.00"
"081acf3de680d554796c9cf041be7bc2","vespasiano","MG","1597.30"
"41b86b552e54e3a7009596125aa8b167","sao paulo","SP","1595.30"
